Epoch 1/70 | LR: 0.000001 | Train Acc: 0.1147 | Val F1: 0.0711 | Val Acc: 0.1897
Epoch 40/70 | LR: 0.000020 | Train Acc: 0.8426 | Val F1: 0.6696 | Val Acc: 0.7299
Epoch 41/70 | LR: 0.000019 | Train Acc: 0.8694 | Val F1: 0.6713 | Val Acc: 0.7165
Epoch 42/70 | LR: 0.000018 | Train Acc: 0.8690 | Val F1: 0.6731 | Val Acc: 0.7344
Epoch 43/70 | LR: 0.000017 | Train Acc: 0.8348 | Val F1: 0.6795 | Val Acc: 0.7344
Epoch 44/70 | LR: 0.000016 | Train Acc: 0.8572 | Val F1: 0.6717 | Val Acc: 0.7344
Epoch 45/70 | LR: 0.000015 | Train Acc: 0.8749 | Val F1: 0.6629 | Val Acc: 0.7277
Epoch 46/70 | LR: 0.000015 | Train Acc: 0.8531 | Val F1: 0.6837 | Val Acc: 0.7344
Epoch 47/70 | LR: 0.000014 | Train Acc: 0.8746 | Val F1: 0.6683 | Val Acc: 0.7321
Epoch 48/70 | LR: 0.000013 | Train Acc: 0.8660 | Val F1: 0.6678 | Val Acc: 0.7299
Epoch 49/70 | LR: 0.000012 | Train Acc: 0.8451 | Val F1: 0.6615 | Val Acc: 0.7210
Epoch 50/70 | LR: 0.000011 | Train Acc: 0.8376 | Val F1: 0.6662 | Val Acc: 0.7254
Epoch 51/70 | LR: 0.000010 | Train Acc: 0.8399 | Val F1: 0.6752 | Val Acc: 0.7321
Epoch 52/70 | LR: 0.000009 | Train Acc: 0.8700 | Val F1: 0.6708 | Val Acc: 0.7121
Epoch 53/70 | LR: 0.000008 | Train Acc: 0.8654 | Val F1: 0.6628 | Val Acc: 0.7165
Epoch 54/70 | LR: 0.000007 | Train Acc: 0.8806 | Val F1: 0.6775 | Val Acc: 0.7277
Epoch 55/70 | LR: 0.000006 | Train Acc: 0.8612 | Val F1: 0.6541 | Val Acc: 0.7210
Epoch 56/70 | LR: 0.000006 | Train Acc: 0.8595 | Val F1: 0.6674 | Val Acc: 0.7299
Epoch 57/70 | LR: 0.000005 | Train Acc: 0.8677 | Val F1: 0.6646 | Val Acc: 0.7232
Epoch 58/70 | LR: 0.000004 | Train Acc: 0.8419 | Val F1: 0.6706 | Val Acc: 0.7366
Epoch 59/70 | LR: 0.000004 | Train Acc: 0.8473 | Val F1: 0.6790 | Val Acc: 0.7321
