epoch,lr,train_loss,train_acc,val_loss,val_acc,val_f1,val_recall,actinic keratosis_F1,basal cell carcinoma_F1,dermatofibroma_F1,melanoma_F1,nevus_F1,pigmented benign keratosis_F1,seborrheic keratosis_F1,squamous cell carcinoma_F1,vascular lesion_F1
1,4.536575664934719e-06,2.8140390792063306,0.13386407480000773,2.327242229666029,0.21651785714285715,0.06947510424331615,0.16529424681598595,0.25,0.0,0.0,0.37527593818984545,0.0,0.0,0.0,0.0,0.0
2,6.134306266230536e-06,2.3689417807119235,0.20512731490156444,1.9881843030452728,0.3013392857142857,0.24014320513798115,0.2997144537052512,0.27956989247311825,0.18823529411764706,0.375,0.44692737430167595,0.0,0.12962962962962962,0.07142857142857142,0.2222222222222222,0.4482758620689655
3,8.757470830563432e-06,1.9152981787919998,0.3619223553531334,1.807665194783892,0.34375,0.3071610654809919,0.41136178673505513,0.29473684210526313,0.36538461538461536,0.41025641025641024,0.5152838427947598,0.0,0.14545454545454545,0.2,0.3333333333333333,0.5
4,1.234742243000254e-05,1.7029651717415877,0.44267888284807827,1.6146556692464011,0.3950892857142857,0.36937809662402166,0.47536222146064916,0.32,0.52,0.46808510638297873,0.5094339622641509,0.0273972602739726,0.18691588785046728,0.23333333333333334,0.3835616438356164,0.6756756756756757
5,1.682389937010817e-05,1.5981717450278146,0.48060441829185124,1.6295828095504217,0.38392857142857145,0.37058076867540124,0.4465801398299958,0.2972972972972973,0.4444444444444444,0.5882352941176471,0.4797047970479705,0.0547945205479452,0.25225225225225223,0.208955223880597,0.3516483516483517,0.6578947368421053
6,2.208681962626778e-05,1.5056585323597704,0.531330972061285,1.3944964302437646,0.4888392857142857,0.4605111695805468,0.5506286014403865,0.3835616438356164,0.5892857142857143,0.4318181818181818,0.5700483091787439,0.3218390804597701,0.48484848484848486,0.18604651162790697,0.4235294117647059,0.7536231884057971
7,2.8018518409483515e-05,1.4160343403262752,0.5541165169226531,1.4884097129106522,0.46205357142857145,0.45419505236864083,0.5429822135106641,0.3037974683544304,0.6616541353383458,0.6428571428571429,0.5026178010471204,0.3218390804597701,0.336283185840708,0.1875,0.3883495145631068,0.7428571428571429
8,3.448637883563889e-05,1.4090372917375393,0.5564386161727521,1.1040864629404885,0.6294642857142857,0.5699033521417789,0.5924661266479266,0.3541666666666667,0.7972027972027972,0.8421052631578947,0.6637554585152838,0.45544554455445546,0.7215189873417721,0.0,0.4528301886792453,0.8421052631578947
9,4.134579688353101e-05,1.2405133952519722,0.6344923198322955,1.3845814551625932,0.5691964285714286,0.5652565819450714,0.5892582674493834,0.4528301886792453,0.8024691358024691,0.7647058823529411,0.39520958083832336,0.42857142857142855,0.7074829931972789,0.11764705882352941,0.5370370370370371,0.8813559322033898
10,4.8443414353155164e-05,1.3172961489430495,0.6156133862596062,1.0497872978448868,0.6607142857142857,0.6031135515342654,0.638794649386016,0.39080459770114945,0.8472222222222222,0.7659574468085106,0.6822429906542056,0.4948453608247423,0.7848101265822784,0.13333333333333333,0.45161290322580644,0.8771929824561403
