epoch,lr,train_loss,train_acc,val_loss,val_acc,val_f1,val_recall,actinic keratosis_F1,basal cell carcinoma_F1,dermatofibroma_F1,melanoma_F1,nevus_F1,pigmented benign keratosis_F1,seborrheic keratosis_F1,squamous cell carcinoma_F1,vascular lesion_F1
1,5.051407874699608e-06,2.6531153534139906,0.12239962599917806,2.7142426116125926,0.033482142857142856,0.007215007215007214,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.06493506493506493,0.0,0.0
2,8.159570727174194e-06,2.613140357392175,0.11646504191830463,2.4378577981676375,0.16741071428571427,0.05553698545341999,0.14465305226174793,0.16,0.0,0.0,0.3398328690807799,0.0,0.0,0.0,0.0,0.0
3,1.3188324103301281e-05,2.5620599474225725,0.14407530768100008,2.426356622150966,0.13392857142857142,0.06006210934409368,0.15782828282828282,0.12010443864229765,0.0,0.0,0.42045454545454547,0.0,0.0,0.0,0.0,0.0
4,1.99173650489316e-05,2.4869389789445058,0.16135701375723818,2.1153505870274136,0.21205357142857142,0.07044397954439795,0.18774703557312253,0.1589958158995816,0.0,0.0,0.475,0.0,0.0,0.0,0.0,0.0
5,2.805190328742299e-05,2.3449888910566057,0.1765589581595527,2.2250916617257253,0.08928571428571429,0.05312303937516611,0.2303498370432009,0.16730038022813687,0.0,0.14814814814814814,0.02247191011235955,0.0,0.0,0.14018691588785046,0.0,0.0
6,3.7235575587067326e-05,2.215493083000183,0.22787104905616765,2.203842435564314,0.14955357142857142,0.10532267079741303,0.3046031746031746,0.18930041152263374,0.18556701030927836,0.0,0.0,0.0,0.0,0.183206106870229,0.0,0.3898305084745763
7,4.706605755726019e-05,2.1321171330554143,0.2717783998205035,2.022839231150491,0.16517857142857142,0.14460323567766561,0.32210893395103923,0.19246861924686193,0.0,0.13513513513513514,0.18705035971223022,0.0,0.0,0.23255813953488372,0.0,0.5542168674698795
8,5.711268894152018e-05,1.8256120788199561,0.36643946124214755,1.72479590347835,0.28125,0.17923023829958684,0.313658038009678,0.208955223880597,0.0,0.125,0.555956678700361,0.0,0.0,0.0,0.09302325581395349,0.6301369863013698
9,6.693534026686333e-05,1.7525643642459596,0.3915126596596706,1.4500090224402291,0.3705357142857143,0.32930790937353116,0.43920836598175206,0.42,0.11494252873563218,0.21978021978021978,0.4915254237288136,0.15,0.42857142857142855,0.2926829268292683,0.1,0.746268656716418
10,7.610369432687743e-05,1.7391754452671324,0.40761509985314076,1.5063407591411047,0.4107142857142857,0.3969061675247242,0.4824742748450265,0.3917525773195876,0.4,0.19230769230769232,0.25806451612903225,0.5523809523809524,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.7419354838709677
