Epoch 1/70 | LR: 0.000005 | Train Acc: 0.1339 | Val F1: 0.0695 | Val Acc: 0.2165
Epoch 33/70 | LR: 0.000086 | Train Acc: 0.7848 | Val F1: 0.6612 | Val Acc: 0.6830
Epoch 34/70 | LR: 0.000084 | Train Acc: 0.8162 | Val F1: 0.6616 | Val Acc: 0.7009
Epoch 35/70 | LR: 0.000081 | Train Acc: 0.8062 | Val F1: 0.6614 | Val Acc: 0.7210
Epoch 36/70 | LR: 0.000079 | Train Acc: 0.7761 | Val F1: 0.6297 | Val Acc: 0.6920
Epoch 37/70 | LR: 0.000076 | Train Acc: 0.8149 | Val F1: 0.6726 | Val Acc: 0.7455
Epoch 38/70 | LR: 0.000073 | Train Acc: 0.7957 | Val F1: 0.6563 | Val Acc: 0.7143
Epoch 39/70 | LR: 0.000070 | Train Acc: 0.8085 | Val F1: 0.6672 | Val Acc: 0.7188
Epoch 40/70 | LR: 0.000067 | Train Acc: 0.8054 | Val F1: 0.6330 | Val Acc: 0.6808
Epoch 41/70 | LR: 0.000064 | Train Acc: 0.8149 | Val F1: 0.6646 | Val Acc: 0.7143
Epoch 42/70 | LR: 0.000061 | Train Acc: 0.8262 | Val F1: 0.6866 | Val Acc: 0.7433
Epoch 43/70 | LR: 0.000058 | Train Acc: 0.8579 | Val F1: 0.6261 | Val Acc: 0.7076
Epoch 44/70 | LR: 0.000055 | Train Acc: 0.8435 | Val F1: 0.6741 | Val Acc: 0.7455
Epoch 45/70 | LR: 0.000052 | Train Acc: 0.8354 | Val F1: 0.6589 | Val Acc: 0.7098
Epoch 46/70 | LR: 0.000048 | Train Acc: 0.8438 | Val F1: 0.6635 | Val Acc: 0.7098
Epoch 47/70 | LR: 0.000045 | Train Acc: 0.8564 | Val F1: 0.6630 | Val Acc: 0.7232
Epoch 48/70 | LR: 0.000042 | Train Acc: 0.8622 | Val F1: 0.6837 | Val Acc: 0.7411
Epoch 49/70 | LR: 0.000039 | Train Acc: 0.8425 | Val F1: 0.6625 | Val Acc: 0.7277
Epoch 50/70 | LR: 0.000036 | Train Acc: 0.8681 | Val F1: 0.6877 | Val Acc: 0.7478
Epoch 51/70 | LR: 0.000033 | Train Acc: 0.8608 | Val F1: 0.6637 | Val Acc: 0.7277
Epoch 52/70 | LR: 0.000030 | Train Acc: 0.8802 | Val F1: 0.6590 | Val Acc: 0.7232
Epoch 53/70 | LR: 0.000027 | Train Acc: 0.8602 | Val F1: 0.6753 | Val Acc: 0.7366
Epoch 54/70 | LR: 0.000024 | Train Acc: 0.8382 | Val F1: 0.6829 | Val Acc: 0.7478
Epoch 55/70 | LR: 0.000021 | Train Acc: 0.8489 | Val F1: 0.6814 | Val Acc: 0.7500
Epoch 56/70 | LR: 0.000019 | Train Acc: 0.8624 | Val F1: 0.6824 | Val Acc: 0.7567
Epoch 57/70 | LR: 0.000016 | Train Acc: 0.8446 | Val F1: 0.6698 | Val Acc: 0.7344
Epoch 58/70 | LR: 0.000014 | Train Acc: 0.8618 | Val F1: 0.6725 | Val Acc: 0.7388
Epoch 59/70 | LR: 0.000012 | Train Acc: 0.8723 | Val F1: 0.6726 | Val Acc: 0.7366
Epoch 60/70 | LR: 0.000010 | Train Acc: 0.8821 | Val F1: 0.6765 | Val Acc: 0.7411
Epoch 61/70 | LR: 0.000008 | Train Acc: 0.8641 | Val F1: 0.6843 | Val Acc: 0.7433
Epoch 62/70 | LR: 0.000006 | Train Acc: 0.8719 | Val F1: 0.6735 | Val Acc: 0.7366
Epoch 63/70 | LR: 0.000005 | Train Acc: 0.8668 | Val F1: 0.6828 | Val Acc: 0.7478
Epoch 64/70 | LR: 0.000004 | Train Acc: 0.8544 | Val F1: 0.6814 | Val Acc: 0.7522
Epoch 65/70 | LR: 0.000003 | Train Acc: 0.8741 | Val F1: 0.6740 | Val Acc: 0.7455
