Epoch 1/70 | LR: 0.000005 | Train Acc: 0.1271 | Val F1: 0.0852 | Val Acc: 0.1964
Epoch 19/70 | LR: 0.000098 | Train Acc: 0.6900 | Val F1: 0.5284 | Val Acc: 0.5714
Epoch 20/70 | LR: 0.000099 | Train Acc: 0.6879 | Val F1: 0.6427 | Val Acc: 0.6585
Epoch 21/70 | LR: 0.000100 | Train Acc: 0.7333 | Val F1: 0.6128 | Val Acc: 0.6138
Epoch 22/70 | LR: 0.000100 | Train Acc: 0.7404 | Val F1: 0.5959 | Val Acc: 0.6317
Epoch 23/70 | LR: 0.000100 | Train Acc: 0.7812 | Val F1: 0.6228 | Val Acc: 0.6741
Epoch 24/70 | LR: 0.000099 | Train Acc: 0.7430 | Val F1: 0.6148 | Val Acc: 0.6696
Epoch 25/70 | LR: 0.000098 | Train Acc: 0.7788 | Val F1: 0.5941 | Val Acc: 0.5915
Epoch 26/70 | LR: 0.000097 | Train Acc: 0.7730 | Val F1: 0.6488 | Val Acc: 0.6853
Epoch 27/70 | LR: 0.000096 | Train Acc: 0.7686 | Val F1: 0.5862 | Val Acc: 0.6429
Epoch 28/70 | LR: 0.000095 | Train Acc: 0.7939 | Val F1: 0.6506 | Val Acc: 0.6897
Epoch 29/70 | LR: 0.000094 | Train Acc: 0.7920 | Val F1: 0.6209 | Val Acc: 0.6808
Epoch 30/70 | LR: 0.000092 | Train Acc: 0.7858 | Val F1: 0.6644 | Val Acc: 0.7299
Epoch 31/70 | LR: 0.000090 | Train Acc: 0.8057 | Val F1: 0.6494 | Val Acc: 0.6585
Epoch 32/70 | LR: 0.000088 | Train Acc: 0.8176 | Val F1: 0.6358 | Val Acc: 0.6830
Epoch 33/70 | LR: 0.000086 | Train Acc: 0.8194 | Val F1: 0.6065 | Val Acc: 0.6518
Epoch 34/70 | LR: 0.000084 | Train Acc: 0.8341 | Val F1: 0.6557 | Val Acc: 0.7121
Epoch 35/70 | LR: 0.000081 | Train Acc: 0.8206 | Val F1: 0.6476 | Val Acc: 0.7054
Epoch 36/70 | LR: 0.000079 | Train Acc: 0.8303 | Val F1: 0.6386 | Val Acc: 0.6897
Epoch 37/70 | LR: 0.000076 | Train Acc: 0.8268 | Val F1: 0.6339 | Val Acc: 0.6786
Epoch 38/70 | LR: 0.000073 | Train Acc: 0.8324 | Val F1: 0.6625 | Val Acc: 0.7098
Epoch 39/70 | LR: 0.000070 | Train Acc: 0.8244 | Val F1: 0.6699 | Val Acc: 0.7366
Epoch 40/70 | LR: 0.000067 | Train Acc: 0.8145 | Val F1: 0.6945 | Val Acc: 0.7545
Epoch 41/70 | LR: 0.000064 | Train Acc: 0.8465 | Val F1: 0.6849 | Val Acc: 0.7366
Epoch 42/70 | LR: 0.000061 | Train Acc: 0.8373 | Val F1: 0.6713 | Val Acc: 0.7254
Epoch 43/70 | LR: 0.000058 | Train Acc: 0.8379 | Val F1: 0.6756 | Val Acc: 0.7277
Epoch 44/70 | LR: 0.000055 | Train Acc: 0.8163 | Val F1: 0.6786 | Val Acc: 0.7388
Epoch 45/70 | LR: 0.000052 | Train Acc: 0.8487 | Val F1: 0.6822 | Val Acc: 0.7411
Epoch 46/70 | LR: 0.000048 | Train Acc: 0.8423 | Val F1: 0.6669 | Val Acc: 0.7188
Epoch 47/70 | LR: 0.000045 | Train Acc: 0.8674 | Val F1: 0.6547 | Val Acc: 0.7098
Epoch 48/70 | LR: 0.000042 | Train Acc: 0.8682 | Val F1: 0.6627 | Val Acc: 0.7188
Epoch 49/70 | LR: 0.000039 | Train Acc: 0.8901 | Val F1: 0.6892 | Val Acc: 0.7388
Epoch 50/70 | LR: 0.000036 | Train Acc: 0.8484 | Val F1: 0.6631 | Val Acc: 0.7321
Epoch 51/70 | LR: 0.000033 | Train Acc: 0.8738 | Val F1: 0.6742 | Val Acc: 0.7277
Epoch 52/70 | LR: 0.000030 | Train Acc: 0.8784 | Val F1: 0.6827 | Val Acc: 0.7478
Epoch 53/70 | LR: 0.000027 | Train Acc: 0.8775 | Val F1: 0.6919 | Val Acc: 0.7500
Epoch 54/70 | LR: 0.000024 | Train Acc: 0.8617 | Val F1: 0.6812 | Val Acc: 0.7411
Epoch 55/70 | LR: 0.000021 | Train Acc: 0.8535 | Val F1: 0.6888 | Val Acc: 0.7455
