Epoch 1/50 | LR: 0.000005 | Train Acc: 0.1208 | Val F1: 0.0411 | Val Acc: 0.1607
Epoch 2/50 | LR: 0.000008 | Train Acc: 0.1275 | Val F1: 0.0448 | Val Acc: 0.0871
Epoch 3/50 | LR: 0.000013 | Train Acc: 0.1390 | Val F1: 0.0517 | Val Acc: 0.0848
Epoch 4/50 | LR: 0.000020 | Train Acc: 0.1532 | Val F1: 0.1379 | Val Acc: 0.1696
Epoch 5/50 | LR: 0.000028 | Train Acc: 0.2213 | Val F1: 0.1960 | Val Acc: 0.1942
Epoch 6/50 | LR: 0.000037 | Train Acc: 0.2945 | Val F1: 0.2512 | Val Acc: 0.2277
Epoch 7/50 | LR: 0.000047 | Train Acc: 0.3509 | Val F1: 0.3433 | Val Acc: 0.3192
Epoch 8/50 | LR: 0.000057 | Train Acc: 0.4195 | Val F1: 0.4102 | Val Acc: 0.4219
Epoch 9/50 | LR: 0.000067 | Train Acc: 0.4487 | Val F1: 0.4900 | Val Acc: 0.4866
Epoch 10/50 | LR: 0.000076 | Train Acc: 0.5168 | Val F1: 0.5080 | Val Acc: 0.5067
Epoch 11/50 | LR: 0.000084 | Train Acc: 0.5497 | Val F1: 0.5272 | Val Acc: 0.5268
Epoch 12/50 | LR: 0.000091 | Train Acc: 0.5612 | Val F1: 0.5431 | Val Acc: 0.5536
Epoch 13/50 | LR: 0.000096 | Train Acc: 0.6125 | Val F1: 0.5418 | Val Acc: 0.5558
Epoch 14/50 | LR: 0.000099 | Train Acc: 0.6379 | Val F1: 0.5681 | Val Acc: 0.6138
Epoch 15/50 | LR: 0.000100 | Train Acc: 0.6891 | Val F1: 0.5872 | Val Acc: 0.6250
Epoch 16/50 | LR: 0.000100 | Train Acc: 0.7160 | Val F1: 0.5832 | Val Acc: 0.5938
Epoch 17/50 | LR: 0.000099 | Train Acc: 0.7254 | Val F1: 0.6033 | Val Acc: 0.6406
Epoch 18/50 | LR: 0.000098 | Train Acc: 0.7158 | Val F1: 0.6102 | Val Acc: 0.6629
Epoch 19/50 | LR: 0.000097 | Train Acc: 0.7263 | Val F1: 0.6297 | Val Acc: 0.6897
Epoch 20/50 | LR: 0.000095 | Train Acc: 0.7634 | Val F1: 0.5923 | Val Acc: 0.6317
Epoch 21/50 | LR: 0.000093 | Train Acc: 0.7773 | Val F1: 0.6389 | Val Acc: 0.6964
Epoch 22/50 | LR: 0.000090 | Train Acc: 0.7775 | Val F1: 0.6180 | Val Acc: 0.6741
Epoch 23/50 | LR: 0.000088 | Train Acc: 0.7364 | Val F1: 0.5999 | Val Acc: 0.6406
Epoch 24/50 | LR: 0.000084 | Train Acc: 0.7836 | Val F1: 0.6187 | Val Acc: 0.6853
Epoch 25/50 | LR: 0.000081 | Train Acc: 0.7991 | Val F1: 0.6157 | Val Acc: 0.6875
Epoch 26/50 | LR: 0.000077 | Train Acc: 0.8020 | Val F1: 0.6353 | Val Acc: 0.6741
Epoch 27/50 | LR: 0.000074 | Train Acc: 0.7770 | Val F1: 0.6503 | Val Acc: 0.6964
Epoch 28/50 | LR: 0.000070 | Train Acc: 0.7992 | Val F1: 0.6142 | Val Acc: 0.6696
Epoch 29/50 | LR: 0.000065 | Train Acc: 0.7987 | Val F1: 0.6409 | Val Acc: 0.6964
Epoch 30/50 | LR: 0.000061 | Train Acc: 0.8004 | Val F1: 0.6057 | Val Acc: 0.6719
Epoch 31/50 | LR: 0.000057 | Train Acc: 0.8285 | Val F1: 0.6226 | Val Acc: 0.6875
Epoch 32/50 | LR: 0.000052 | Train Acc: 0.7923 | Val F1: 0.6339 | Val Acc: 0.6920
Epoch 33/50 | LR: 0.000048 | Train Acc: 0.8493 | Val F1: 0.6473 | Val Acc: 0.6920
Epoch 34/50 | LR: 0.000043 | Train Acc: 0.8241 | Val F1: 0.6439 | Val Acc: 0.7121
Epoch 35/50 | LR: 0.000039 | Train Acc: 0.8325 | Val F1: 0.6353 | Val Acc: 0.7009
Epoch 36/50 | LR: 0.000034 | Train Acc: 0.8273 | Val F1: 0.6262 | Val Acc: 0.6786
Epoch 37/50 | LR: 0.000030 | Train Acc: 0.8477 | Val F1: 0.6317 | Val Acc: 0.7121
Epoch 38/50 | LR: 0.000026 | Train Acc: 0.8881 | Val F1: 0.6311 | Val Acc: 0.7076
Epoch 39/50 | LR: 0.000022 | Train Acc: 0.8459 | Val F1: 0.6386 | Val Acc: 0.7143
