epoch,lr,train_loss,train_acc,val_loss,val_acc,val_f1,val_recall,actinic keratosis_F1,basal cell carcinoma_F1,dermatofibroma_F1,melanoma_F1,nevus_F1,pigmented benign keratosis_F1,seborrheic keratosis_F1,squamous cell carcinoma_F1,vascular lesion_F1
1,2.2682878324673596e-06,3.1330782803041592,0.12386239667924617,3.0348379952566966,0.13392857142857142,0.09601016294677124,0.15855239768283244,0.10714285714285714,0.1652892561983471,0.0,0.23645320197044334,0.0,0.0,0.0625,0.1016949152542373,0.19101123595505617
2,3.067153133115268e-06,2.761412243757929,0.1211873997310233,2.9050291436059132,0.13616071428571427,0.09519033267803231,0.20364493799276406,0.22535211267605634,0.023809523809523808,0.0,0.25365853658536586,0.0,0.0,0.09302325581395349,0.0,0.2608695652173913
3,4.378735415281716e-06,2.591194369963237,0.1776496952427586,2.4443149822098866,0.203125,0.13691354594383212,0.23596015180683372,0.3333333333333333,0.0,0.1,0.3593220338983051,0.0,0.0,0.03278688524590164,0.0,0.4067796610169492
4,6.17371121500127e-06,2.251195660659245,0.25585112200310484,2.255011967250279,0.19642857142857142,0.16822812791531946,0.29333487790575463,0.32098765432098764,0.0963855421686747,0.18181818181818182,0.36904761904761907,0.0,0.02040816326530612,0.09411764705882353,0.1,0.3312883435582822
5,8.411949685054085e-06,2.0587645258222307,0.34859236813603267,2.0416009553841183,0.2544642857142857,0.22443285796641405,0.3465199197070017,0.3130434782608696,0.3076923076923077,0.34782608695652173,0.336283185840708,0.027777777777777776,0.02127659574468085,0.13636363636363635,0.08163265306122448,0.448
6,1.104340981313389e-05,1.8536771780678205,0.39600033556396635,1.8549937392984117,0.29017857142857145,0.297917111618508,0.4035167318198296,0.3870967741935484,0.42016806722689076,0.4375,0.273972602739726,0.027777777777777776,0.1188118811881188,0.14814814814814814,0.208955223880597,0.6588235294117647
7,1.4009259204741757e-05,1.8034871656979834,0.4040587607340597,1.6242792989526476,0.38169642857142855,0.31581896535977827,0.41207718741437377,0.2733812949640288,0.5299145299145299,0.4117647058823529,0.5381818181818182,0.08108108108108109,0.1188118811881188,0.12121212121212122,0.09302325581395349,0.675
8,1.7243189417819446e-05,1.7900321845497404,0.42420606716993065,1.7471240418297904,0.36607142857142855,0.36392036111250947,0.46365449805383324,0.31666666666666665,0.6624203821656051,0.4864864864864865,0.30409356725146197,0.17721518987341772,0.21153846153846154,0.19148936170212766,0.14925373134328357,0.7761194029850746
9,2.0672898441765505e-05,1.6200436875224113,0.4989823676034234,1.5981089643069677,0.38392857142857145,0.351526985008562,0.43351630056216006,0.2923076923076923,0.6620689655172414,0.46153846153846156,0.4392523364485981,0.2222222222222222,0.12121212121212122,0.07272727272727272,0.1724137931034483,0.72
10,2.4221707176577582e-05,1.6052291872245925,0.5001997540344545,1.5794285237789154,0.46651785714285715,0.469909881053322,0.5360703637236875,0.37037037037037035,0.6875,0.4864864864864865,0.48554913294797686,0.4752475247524752,0.3697478991596639,0.24615384615384617,0.28846153846153844,0.819672131147541
11,2.7810273771980346e-05,1.5813297618712698,0.5129795401938996,1.5452543795108795,0.46651785714285715,0.43462314947942804,0.524432112937681,0.3389830508474576,0.7116564417177914,0.5365853658536586,0.4782608695652174,0.10666666666666667,0.48484848484848486,0.2222222222222222,0.22641509433962265,0.8059701492537313
12,3.135836749851169e-05,1.4309125888560499,0.5613705200033439,1.5390451635633196,0.546875,0.4779444322518025,0.5536635781889379,0.3508771929824561,0.6567164179104478,0.5333333333333333,0.7192118226600985,0.44680851063829785,0.4881889763779528,0.0,0.38636363636363635,0.72
13,3.4786662491564756e-05,1.4574585003512246,0.5547402928755445,1.6282472695623125,0.45982142857142855,0.45943260500629446,0.5267304999804875,0.2896551724137931,0.7248322147651006,0.5714285714285714,0.373134328358209,0.41304347826086957,0.49645390070921985,0.1891891891891892,0.2711864406779661,0.8059701492537313
14,3.8018511265077476e-05,1.5034328534134798,0.5500848543570735,1.5648389969553267,0.4174107142857143,0.4284101406328559,0.5086119295368524,0.34782608695652173,0.591304347826087,0.5789473684210527,0.34831460674157305,0.10666666666666667,0.5540540540540541,0.1978021978021978,0.32432432432432434,0.8064516129032258
15,4.098165834385752e-05,1.4319419695862703,0.5685973556130908,1.3475178267274583,0.53125,0.49194263163990737,0.5523813057203417,0.4383561643835616,0.7407407407407407,0.6122448979591837,0.5803571428571429,0.3146067415730337,0.3898305084745763,0.05,0.43037974683544306,0.8709677419354839
