epoch,lr,train_loss,train_acc,val_loss,val_acc,val_f1,val_recall,actinic keratosis_F1,basal cell carcinoma_F1,dermatofibroma_F1,melanoma_F1,nevus_F1,pigmented benign keratosis_F1,seborrheic keratosis_F1,squamous cell carcinoma_F1,vascular lesion_F1
1,2.2682878324673596e-06,3.21741612468447,0.11664473373615487,3.2014225891658237,0.09821428571428571,0.08306220431608875,0.14123306350982834,0.125,0.1388888888888889,0.0,0.16806722689075632,0.0,0.034782608695652174,0.1935483870967742,0.02666666666666667,0.06060606060606061
2,3.067153133115268e-06,2.789479768701962,0.14100882560590108,3.025569702897753,0.109375,0.0705899755155231,0.15459334546291068,0.12698412698412698,0.02127659574468085,0.0,0.32653061224489793,0.0,0.0,0.1016949152542373,0.0,0.058823529411764705
3,4.378735415281716e-06,2.632903414113181,0.16412186183247157,2.620252421924046,0.22991071428571427,0.14951814345349582,0.25397933789238136,0.21212121212121213,0.14285714285714285,0.0,0.449438202247191,0.0,0.0,0.0851063829787234,0.0,0.45614035087719296
4,6.17371121500127e-06,2.3739321817244803,0.22965307706797475,2.15746203490666,0.296875,0.2008194108791299,0.3324653696163994,0.26666666666666666,0.25806451612903225,0.0625,0.5369649805447471,0.0,0.0,0.1568627450980392,0.0,0.5263157894736842
5,8.411949685054085e-06,2.1577534079551697,0.32515735668819223,1.8419466742447443,0.3325892857142857,0.25354986205582564,0.3605767401228881,0.25757575757575757,0.2857142857142857,0.26666666666666666,0.5491525423728814,0.0,0.0,0.2222222222222222,0.08333333333333333,0.6172839506172839
6,1.104340981313389e-05,1.9472099116870336,0.38461854523084205,1.6221356391906738,0.38392857142857145,0.3082892060682502,0.3795330208837799,0.3384615384615385,0.48148148148148145,0.42857142857142855,0.5047318611987381,0.027777777777777776,0.0,0.0,0.28125,0.7123287671232876
7,1.4009259204741757e-05,1.8261357338300772,0.4004701613581161,1.598262974194118,0.39955357142857145,0.3674648167612465,0.4290163632637634,0.27419354838709675,0.56,0.3870967741935484,0.5063291139240507,0.07792207792207792,0.3333333333333333,0.14545454545454545,0.2692307692307692,0.7536231884057971
8,1.7243189417819446e-05,1.7401511062468802,0.4585913586789573,1.8618479328496116,0.3125,0.32739885731940566,0.42420154028255674,0.3148148148148148,0.5833333333333334,0.48484848484848486,0.27467811158798283,0.07792207792207792,0.08163265306122448,0.1834862385321101,0.16326530612244897,0.782608695652174
9,2.0672898441765505e-05,1.6489464225513595,0.46959192083242685,1.5242591968604497,0.4642857142857143,0.4085003778144417,0.45542354776301214,0.4,0.6480446927374302,0.6285714285714286,0.48945147679324896,0.2558139534883721,0.4307692307692308,0.0784313725490196,0.10256410256410256,0.6428571428571429
10,2.4221707176577582e-05,1.6378080286085606,0.4877497206048417,1.3500645628997259,0.5290178571428571,0.4844621021800975,0.4916757748698885,0.27906976744186046,0.7466666666666667,0.5714285714285714,0.5243445692883895,0.23529411764705882,0.5733333333333334,0.08888888888888889,0.4482758620689655,0.8928571428571429
