Epoch 1/70 | LR: 0.000002 | Train Acc: 0.1166 | Val F1: 0.0831 | Val Acc: 0.0982
Epoch 23/70 | LR: 0.000050 | Train Acc: 0.6448 | Val F1: 0.5588 | Val Acc: 0.5536
Epoch 24/70 | LR: 0.000050 | Train Acc: 0.6686 | Val F1: 0.5659 | Val Acc: 0.5960
Epoch 25/70 | LR: 0.000049 | Train Acc: 0.6527 | Val F1: 0.5636 | Val Acc: 0.5804
Epoch 26/70 | LR: 0.000049 | Train Acc: 0.6445 | Val F1: 0.5665 | Val Acc: 0.6161
Epoch 27/70 | LR: 0.000048 | Train Acc: 0.7068 | Val F1: 0.6108 | Val Acc: 0.6741
Epoch 28/70 | LR: 0.000048 | Train Acc: 0.6973 | Val F1: 0.5575 | Val Acc: 0.5692
Epoch 29/70 | LR: 0.000047 | Train Acc: 0.7118 | Val F1: 0.6055 | Val Acc: 0.6585
Epoch 30/70 | LR: 0.000046 | Train Acc: 0.7158 | Val F1: 0.5903 | Val Acc: 0.6161
Epoch 31/70 | LR: 0.000045 | Train Acc: 0.7146 | Val F1: 0.5956 | Val Acc: 0.6339
Epoch 32/70 | LR: 0.000044 | Train Acc: 0.7361 | Val F1: 0.6241 | Val Acc: 0.7031
Epoch 33/70 | LR: 0.000043 | Train Acc: 0.7474 | Val F1: 0.5958 | Val Acc: 0.6607
Epoch 34/70 | LR: 0.000042 | Train Acc: 0.7684 | Val F1: 0.5883 | Val Acc: 0.6295
Epoch 35/70 | LR: 0.000041 | Train Acc: 0.7608 | Val F1: 0.6131 | Val Acc: 0.6763
Epoch 36/70 | LR: 0.000039 | Train Acc: 0.7444 | Val F1: 0.6268 | Val Acc: 0.6719
Epoch 37/70 | LR: 0.000038 | Train Acc: 0.7649 | Val F1: 0.6097 | Val Acc: 0.6875
Epoch 38/70 | LR: 0.000037 | Train Acc: 0.7389 | Val F1: 0.6049 | Val Acc: 0.6763
Epoch 39/70 | LR: 0.000035 | Train Acc: 0.7449 | Val F1: 0.6410 | Val Acc: 0.7121
Epoch 40/70 | LR: 0.000034 | Train Acc: 0.7814 | Val F1: 0.6441 | Val Acc: 0.6875
Epoch 41/70 | LR: 0.000032 | Train Acc: 0.7687 | Val F1: 0.6250 | Val Acc: 0.6808
Epoch 42/70 | LR: 0.000031 | Train Acc: 0.7806 | Val F1: 0.6599 | Val Acc: 0.7165
Epoch 43/70 | LR: 0.000029 | Train Acc: 0.8023 | Val F1: 0.6473 | Val Acc: 0.7165
Epoch 44/70 | LR: 0.000027 | Train Acc: 0.8079 | Val F1: 0.6231 | Val Acc: 0.6473
Epoch 45/70 | LR: 0.000026 | Train Acc: 0.8087 | Val F1: 0.6595 | Val Acc: 0.7165
Epoch 46/70 | LR: 0.000024 | Train Acc: 0.8069 | Val F1: 0.6779 | Val Acc: 0.7388
Epoch 47/70 | LR: 0.000023 | Train Acc: 0.8410 | Val F1: 0.6266 | Val Acc: 0.6741
Epoch 48/70 | LR: 0.000021 | Train Acc: 0.8299 | Val F1: 0.6178 | Val Acc: 0.6652
Epoch 49/70 | LR: 0.000019 | Train Acc: 0.8173 | Val F1: 0.6506 | Val Acc: 0.7076
Epoch 50/70 | LR: 0.000018 | Train Acc: 0.8571 | Val F1: 0.6362 | Val Acc: 0.6987
Epoch 51/70 | LR: 0.000016 | Train Acc: 0.8393 | Val F1: 0.6599 | Val Acc: 0.7165
Epoch 52/70 | LR: 0.000015 | Train Acc: 0.8540 | Val F1: 0.6556 | Val Acc: 0.7165
Epoch 53/70 | LR: 0.000013 | Train Acc: 0.8298 | Val F1: 0.6599 | Val Acc: 0.7232
Epoch 54/70 | LR: 0.000012 | Train Acc: 0.8240 | Val F1: 0.6611 | Val Acc: 0.7165
Epoch 55/70 | LR: 0.000011 | Train Acc: 0.8262 | Val F1: 0.6607 | Val Acc: 0.7188
Epoch 56/70 | LR: 0.000009 | Train Acc: 0.8394 | Val F1: 0.6644 | Val Acc: 0.7254
Epoch 57/70 | LR: 0.000008 | Train Acc: 0.8303 | Val F1: 0.6623 | Val Acc: 0.7277
Epoch 58/70 | LR: 0.000007 | Train Acc: 0.8507 | Val F1: 0.6677 | Val Acc: 0.7254
Epoch 59/70 | LR: 0.000006 | Train Acc: 0.8480 | Val F1: 0.6502 | Val Acc: 0.7165
Epoch 60/70 | LR: 0.000005 | Train Acc: 0.8653 | Val F1: 0.6569 | Val Acc: 0.7188
Epoch 61/70 | LR: 0.000004 | Train Acc: 0.8548 | Val F1: 0.6695 | Val Acc: 0.7299
