epoch,lr,train_loss,train_acc,val_loss,val_acc,val_f1,val_recall,actinic keratosis_F1,basal cell carcinoma_F1,dermatofibroma_F1,melanoma_F1,nevus_F1,pigmented benign keratosis_F1,seborrheic keratosis_F1,squamous cell carcinoma_F1,vascular lesion_F1
1,2.2682878324673596e-06,3.037201457789966,0.1195322490206297,2.9739350165639604,0.15401785714285715,0.09200029556845128,0.12608782004475005,0.14583333333333334,0.13580246913580246,0.0,0.33962264150943394,0.06976744186046512,0.0,0.019230769230769232,0.04878048780487805,0.06896551724137931
2,3.067153133115268e-06,2.724818923643657,0.12379577621195667,2.6360525488853455,0.19419642857142858,0.1077305428287463,0.1553748666792145,0.1917808219178082,0.09195402298850575,0.0,0.36175710594315247,0.0,0.0,0.021052631578947368,0.0,0.30303030303030304
3,4.378735415281716e-06,2.4864703672272817,0.15576566026792818,2.3812795281410217,0.26339285714285715,0.19062246032834268,0.2535923067807126,0.23529411764705882,0.22,0.0,0.42045454545454547,0.0,0.0,0.02857142857142857,0.05128205128205128,0.76
4,6.17371121500127e-06,2.186143529202257,0.28166821314461865,2.025395061288561,0.33482142857142855,0.2553113006377652,0.34690894084868146,0.272108843537415,0.4369747899159664,0.18181818181818182,0.4983388704318937,0.0,0.0,0.0,0.08888888888888889,0.819672131147541
5,8.411949685054085e-06,1.8669203221797943,0.39164395854168266,1.7545665459973472,0.35714285714285715,0.3431117607266548,0.4329472983439422,0.3076923076923077,0.45,0.5161290322580645,0.488,0.0,0.0,0.16,0.3137254901960784,0.8524590163934426
6,1.104340981313389e-05,1.6544623747467995,0.4662702534865694,1.5109473850045885,0.43080357142857145,0.39292736822034907,0.46023875332442515,0.29473684210526313,0.6258503401360545,0.5,0.5641025641025641,0.10526315789473684,0.13861386138613863,0.09523809523809523,0.37383177570093457,0.8387096774193549
7,1.4009259204741757e-05,1.4595158600381442,0.5262904124576775,1.5268095178263528,0.46875,0.470945493570624,0.5225161134309323,0.29357798165137616,0.6714285714285714,0.5454545454545454,0.546448087431694,0.3595505617977528,0.358974358974359,0.20588235294117646,0.38,0.8771929824561403
8,1.7243189417819446e-05,1.3793281348688262,0.563419909000663,1.3683407455682755,0.5691964285714286,0.5456981674483282,0.5841330147106611,0.379746835443038,0.7515151515151515,0.7027027027027027,0.49056603773584906,0.5,0.6987951807228916,0.18421052631578946,0.2857142857142857,0.9180327868852459
9,2.0672898441765505e-05,1.393452683729785,0.5890600154148274,1.4695213394505637,0.45089285714285715,0.4664927232055279,0.5164757289751997,0.3238095238095238,0.6774193548387096,0.6470588235294118,0.43636363636363634,0.125,0.47244094488188976,0.1917808219178082,0.4473684210526316,0.8771929824561403
10,2.4221707176577582e-05,1.2822260414915425,0.6187133472236024,1.2765702626534872,0.5111607142857143,0.509496223917048,0.5464936625742753,0.3764705882352941,0.7286821705426356,0.7222222222222222,0.4845814977973568,0.14634146341463414,0.60431654676259,0.14545454545454545,0.46511627906976744,0.9122807017543859
11,2.7810273771980346e-05,1.1090554416711842,0.6631260944570928,1.2713473013469152,0.6049107142857143,0.5916684586038607,0.623072298146221,0.42424242424242425,0.6666666666666666,0.7222222222222222,0.6011560693641619,0.6166666666666667,0.7105263157894737,0.19230769230769232,0.49122807017543857,0.9
12,3.135836749851169e-05,1.2317463500159127,0.645243187312771,1.0392299273184367,0.6316964285714286,0.5826412632564917,0.5848070183359947,0.36585365853658536,0.8115942028985508,0.6666666666666666,0.6439024390243903,0.5098039215686274,0.7513812154696132,0.15789473684210525,0.46875,0.8679245283018868
13,3.4786662491564756e-05,1.1197264894310917,0.682550978487527,1.0593011655977793,0.6316964285714286,0.6053026910509508,0.6225550872785764,0.375,0.8345323741007195,0.7428571428571429,0.5837837837837838,0.5192307692307693,0.7810650887573964,0.19230769230769232,0.5066666666666667,0.9122807017543859
14,3.8018511265077476e-05,1.1626963540911674,0.681078913090683,1.0805347987583704,0.6026785714285714,0.5855967542349343,0.6069392305212078,0.37333333333333335,0.8175182481751825,0.7368421052631579,0.5566037735849056,0.4329896907216495,0.6883116883116883,0.1702127659574468,0.5822784810126582,0.9122807017543859
15,4.098165834385752e-05,1.0873677214341504,0.7066263697255197,1.1480197693620409,0.6316964285714286,0.6044374541093734,0.6120630466709134,0.42424242424242425,0.8413793103448276,0.6875,0.584070796460177,0.5663716814159292,0.6521739130434783,0.16216216216216217,0.6097560975609756,0.9122807017543859
16,4.360985570231756e-05,1.1131416074931622,0.6826790538598279,1.0512049432311739,0.6183035714285714,0.5965089527146143,0.6087872382262024,0.3783783783783784,0.8299319727891157,0.8108108108108109,0.5645933014354066,0.43010752688172044,0.7305389221556886,0.1568627450980392,0.5901639344262295,0.8771929824561403
17,4.584434389274111e-05,0.9837846359504121,0.734217033514026,1.189897624509675,0.6205357142857143,0.5846223990709928,0.6082086155474543,0.4,0.8387096774193549,0.7096774193548387,0.625,0.4175824175824176,0.75,0.16326530612244897,0.4482758620689655,0.9090909090909091
18,4.76351657490213e-05,1.0153409426233597,0.7369690769414939,1.1044874382870538,0.7075892857142857,0.6385701759135688,0.6408472751474719,0.4411764705882353,0.8421052631578947,0.7647058823529411,0.7165775401069518,0.6065573770491803,0.7938144329896907,0.08695652173913043,0.5666666666666667,0.9285714285714286
19,4.894228329497841e-05,0.904366000954594,0.7751315458735429,1.2122374730450767,0.671875,0.6344199142719765,0.6458183702467973,0.4,0.8428571428571429,0.8648648648648649,0.6214689265536724,0.6071428571428571,0.7976878612716763,0.09523809523809523,0.5714285714285714,0.9090909090909091
20,4.973647288618036e-05,0.9647757858037949,0.7534019381290438,1.2907165586948395,0.6852678571428571,0.6259143901752756,0.6394788692717603,0.4090909090909091,0.7974683544303798,0.7428571428571429,0.7159090909090909,0.6349206349206349,0.7630057803468208,0.08695652173913043,0.5901639344262295,0.8928571428571429
21,4.9999995903812725e-05,0.8577147629112005,0.7885521929201502,1.0538957810827665,0.7053571428571429,0.6463074149443985,0.6708798847495703,0.4057971014492754,0.8591549295774648,0.8571428571428571,0.6896551724137931,0.6611570247933884,0.8,0.0,0.6666666666666666,0.8771929824561403
22,4.9947714019008586e-05,0.8915464098432234,0.7854810120472356,1.1709906554647855,0.6473214285714286,0.6265888970945152,0.6376879940543412,0.36923076923076925,0.8811188811188811,0.8648648648648649,0.5280898876404494,0.5523809523809524,0.8068181818181818,0.16666666666666666,0.5974025974025974,0.8727272727272727
23,4.979291703695391e-05,0.8883933412975499,0.7926042507241918,1.1023427716323309,0.703125,0.6416016099073312,0.6545873338366316,0.417910447761194,0.8533333333333334,0.7428571428571429,0.7083333333333334,0.6296296296296297,0.7928994082840237,0.06451612903225806,0.6363636363636364,0.9285714285714286
